engine_size,cyl,fuel_consump_city,fuel_consump_hwy,fuel_consump_comb,co2_emissions,fuel_diesel,fuel_ethanol,fuel_natgas,fuel_regular,fuel_premium,class_SUV_minivan,class_compact,class_other,class_sedan_or_similar,class_truck
2.0,4,10.4,7.4,9.1,211,0,0,0,1,0,0,0,0,1,0
2.0,4,5.0,5.0,5.0,117,0,0,0,1,0,0,0,0,1,0
1.5,4,7.8,6.4,7.2,167,0,0,0,1,0,0,1,0,0,0
2.0,4,7.8,6.1,7.1,164,0,0,0,1,0,0,1,0,0,0
2.0,4,8.3,6.6,7.5,176,0,0,0,1,0,0,1,0,0,0
2.0,4,9.3,6.7,8.1,189,0,0,0,1,0,0,1,0,0,0
1.5,4,8.4,6.2,7.4,173,0,0,0,0,1,0,1,0,0,0
1.5,4,7.7,6.0,6.9,162,0,0,0,1,0,0,0,0,1,0
1.5,4,7.9,6.6,7.3,170,0,0,0,1,0,0,0,0,1,0
1.5,4,8.0,6.2,7.2,167,0,0,0,1,0,0,0,0,1,0
1.5,4,7.9,6.6,7.3,170,0,0,0,0,1,0,0,0,1,0
1.5,4,8.0,6.2,7.2,167,0,0,0,0,1,0,0,0,1,0
1.5,4,7.8,6.2,7.1,165,0,0,0,1,0,0,0,0,1,0
2.0,4,7.9,6.1,7.1,167,0,0,0,1,0,0,0,0,1,0
2.0,4,9.3,6.5,8.0,186,0,0,0,1,0,0,0,0,1,0
1.5,4,8.4,6.2,7.4,173,0,0,0,0,1,0,0,0,1,0
2.0,4,10.6,8.3,9.6,224,0,0,0,0,1,0,0,0,1,0
1.5,4,8.4,7.0,7.8,181,0,0,0,1,0,1,0,0,0,0
1.5,4,8.7,7.2,8.0,188,0,0,0,1,0,1,0,0,0,0
1.5,4,7.0,5.9,6.5,151,0,0,0,1,0,0,0,0,1,0
1.5,4,7.6,6.5,7.0,166,0,0,0,1,0,0,0,0,1,0
1.5,4,8.1,6.6,7.4,174,0,0,0,1,0,0,0,0,1,0
1.8,4,8.4,7.0,7.8,181,0,0,0,1,0,0,0,0,1,0
1.8,4,8.8,7.5,8.2,193,0,0,0,1,0,0,0,0,1,0
1.8,4,9.1,7.7,8.5,199,0,0,0,1,0,0,0,0,1,0
1.5,4,4.6,5.3,4.9,114,0,0,0,1,0,0,0,0,1,0
1.5,4,4.6,5.3,4.9,114,0,0,0,1,0,0,0,0,1,0
3.5,6,12.6,8.4,10.7,252,0,0,0,1,0,1,0,0,0,0
3.5,6,12.2,8.5,10.6,247,0,0,0,1,0,1,0,0,0,0
3.5,6,12.5,9.8,11.3,265,0,0,0,1,0,1,0,0,0,0
3.5,6,12.4,8.7,10.7,250,0,0,0,1,0,1,0,0,0,0
3.5,6,13.0,9.3,11.3,266,0,0,0,1,0,1,0,0,0,0
3.5,6,12.4,9.3,11.0,257,0,0,0,1,0,1,0,0,0,0
3.5,6,12.8,9.5,11.3,263,0,0,0,1,0,0,0,0,0,1
1.6,4,8.2,6.2,7.3,172,0,0,0,1,0,0,1,0,0,0
1.6,4,8.2,6.3,7.3,173,0,0,0,1,0,0,1,0,0,0
1.6,4,8.9,7.0,8.1,189,0,0,0,1,0,0,0,0,1,0
1.6,4,10.7,7.8,9.4,221,0,0,0,1,0,0,0,0,1,0
2.0,4,8.3,6.4,7.4,174,0,0,0,1,0,0,0,0,1,0
2.0,4,9.2,6.5,8.0,188,0,0,0,1,0,0,0,0,1,0
1.6,4,9.7,7.4,8.6,205,0,0,0,1,0,0,0,0,1,0
1.6,4,10.3,7.9,9.2,218,0,0,0,1,0,0,0,0,1,0
2.0,4,9.4,7.1,8.4,200,0,0,0,1,0,0,0,0,1,0
2.0,4,9.8,7.4,8.7,207,0,0,0,1,0,0,0,0,1,0
1.6,4,4.3,4.4,4.3,104,0,0,0,1,0,0,0,0,1,0
1.6,4,4.2,4.0,4.1,96,0,0,0,1,0,0,0,0,1,0
2.0,4,8.6,7.0,7.9,186,0,0,0,1,0,1,0,0,0,0
1.6,4,9.0,8.0,8.6,201,0,0,0,1,0,1,0,0,0,0
2.0,4,9.2,7.8,8.6,202,0,0,0,1,0,1,0,0,0,0
2.4,4,10.8,8.0,9.6,225,0,0,0,1,0,1,0,0,0,0
2.0,4,12.3,9.8,11.2,262,0,0,0,1,0,1,0,0,0,0
2.4,4,11.2,8.7,10.1,237,0,0,0,1,0,1,0,0,0,0
3.3,6,13.2,9.4,11.5,268,0,0,0,1,0,1,0,0,0,0
3.3,6,13.4,9.7,11.7,276,0,0,0,1,0,1,0,0,0,0
3.3,6,14.1,10.8,12.6,297,0,0,0,1,0,1,0,0,0,0
2.0,4,10.4,7.4,9.1,212,0,0,0,1,0,0,0,0,1,0
2.4,4,9.3,7.1,8.3,198,0,0,0,1,0,0,0,0,1,0
2.4,4,9.2,6.8,8.1,190,0,0,0,1,0,0,0,0,1,0
2.0,4,6.0,5.3,5.7,135,0,0,0,1,0,0,0,0,1,0
2.0,4,5.9,5.1,5.6,132,0,0,0,1,0,0,0,0,1,0
2.0,4,10.0,7.9,9.1,216,0,0,0,1,0,1,0,0,0,0
2.0,4,10.8,9.2,10.1,239,0,0,0,1,0,1,0,0,0,0
2.4,4,11.0,9.1,10.1,240,0,0,0,1,0,1,0,0,0,0
2.0,4,9.1,7.1,8.2,193,0,0,0,1,0,0,1,0,0,0
2.0,4,9.4,7.1,8.4,198,0,0,0,1,0,0,1,0,0,0
2.0,4,10.6,8.3,9.5,226,0,0,0,1,0,0,1,0,0,0
1.6,4,8.5,6.9,7.8,184,0,0,0,1,0,0,1,0,0,0
1.6,4,9.4,7.0,8.3,197,0,0,0,1,0,0,1,0,0,0
2.0,4,10.7,8.6,9.7,229,0,0,0,0,1,0,0,0,1,0
3.0,6,12.4,8.7,10.8,253,0,0,0,0,1,0,0,0,1,0
3.0,6,12.5,9.3,11.1,261,0,0,0,0,1,0,0,0,1,0
2.0,4,11.2,8.5,10.0,233,0,0,0,0,1,0,1,0,0,0
3.0,6,12.3,8.7,10.7,251,0,0,0,0,1,0,1,0,0,0
3.0,6,12.5,9.2,11.0,259,0,0,0,0,1,0,1,0,0,0
3.7,6,13.2,9.8,11.7,275,0,0,0,0,1,0,0,0,1,0
5.6,8,14.9,10.2,12.8,301,0,0,0,0,1,0,0,0,1,0
2.0,4,10.0,7.8,9.0,211,0,0,0,0,1,1,0,0,0,0
3.5,6,12.5,9.0,10.9,257,0,0,0,0,1,1,0,0,0,0
5.6,8,17.4,12.2,15.1,354,0,0,0,0,1,1,0,0,0,0
2.0,4,11.0,8.4,9.8,231,0,0,0,0,1,1,0,0,0,0
2.0,4,8.9,7.2,8.1,218,1,0,0,0,0,1,0,0,0,0
2.0,4,10.7,8.8,9.9,227,0,0,0,0,1,1,0,0,0,0
3.0,6,13.3,10.0,11.8,277,0,0,0,0,1,1,0,0,0,0
2.0,4,10.2,7.8,9.2,215,0,0,0,0,1,0,1,0,0,0
3.0,6,11.9,8.5,10.4,242,0,0,0,0,1,0,1,0,0,0
3.0,6,14.9,9.8,12.6,296,0,0,0,0,1,0,1,0,0,0
3.0,6,12.4,8.8,10.8,253,0,0,0,0,1,0,1,0,0,0
3.0,6,15.3,10.0,12.9,302,0,0,0,0,1,0,1,0,0,0
3.0,6,13.0,9.2,11.3,265,0,0,0,0,1,0,1,0,0,0
2.0,4,10.2,7.8,9.2,215,0,0,0,0,1,0,1,0,0,0
3.0,6,11.9,8.5,10.4,242,0,0,0,0,1,0,1,0,0,0
3.0,6,14.9,9.8,12.6,296,0,0,0,0,1,0,1,0,0,0
3.0,6,12.4,8.8,10.8,253,0,0,0,0,1,0,1,0,0,0
3.0,6,15.3,10.0,12.9,302,0,0,0,0,1,0,1,0,0,0
3.0,6,13.0,9.2,11.3,265,0,0,0,0,1,0,1,0,0,0
5.0,8,15.6,10.4,13.3,311,0,0,0,0,1,0,1,0,0,0
5.0,8,15.6,10.4,13.3,311,0,0,0,0,1,0,1,0,0,0
2.0,4,7.8,5.8,6.9,186,1,0,0,0,0,0,1,0,0,0
2.0,4,9.8,6.9,8.5,200,0,0,0,0,1,0,1,0,0,0
3.0,6,11.8,8.2,10.2,238,0,0,0,0,1,0,1,0,0,0
2.0,4,7.8,5.8,6.9,186,1,0,0,0,0,0,0,0,1,0
2.0,4,10.1,7.2,8.8,207,0,0,0,0,1,0,0,0,1,0
3.0,6,12.0,8.4,10.4,243,0,0,0,0,1,0,0,0,1,0
3.0,6,14.0,9.0,11.8,276,0,0,0,0,1,0,0,0,1,0
3.0,6,14.0,9.4,11.9,280,0,0,0,0,1,0,0,0,1,0
5.0,8,15.8,10.3,13.3,313,0,0,0,0,1,0,0,0,1,0
2.0,4,10.4,7.6,9.1,214,0,0,0,1,0,1,0,0,0,0
2.4,4,10.8,7.6,9.3,219,0,0,0,1,0,1,0,0,0,0
3.2,6,11.9,8.2,10.2,240,0,0,0,1,0,1,0,0,0,0
2.0,4,11.2,8.0,9.8,229,0,0,0,1,0,1,0,0,0,0
2.4,4,11.2,8.0,9.8,230,0,0,0,1,0,1,0,0,0,0
3.2,6,12.2,8.6,10.6,249,0,0,0,1,0,1,0,0,0,0
2.0,4,11.5,8.6,10.2,240,0,0,0,1,0,1,0,0,0,0
3.2,6,12.8,9.0,11.1,259,0,0,0,1,0,1,0,0,0,0
2.0,4,11.8,9.2,10.6,249,0,0,0,1,0,1,0,0,0,0
3.2,6,12.9,9.9,11.6,269,0,0,0,1,0,1,0,0,0,0
2.4,4,10.6,7.6,9.3,218,0,0,0,1,0,1,0,0,0,0
2.4,4,10.4,7.3,9.0,211,0,0,0,1,0,1,0,0,0,0
2.4,4,10.8,7.8,9.5,222,0,0,0,1,0,1,0,0,0,0
2.4,4,10.8,7.6,9.4,221,0,0,0,1,0,1,0,0,0,0
3.6,6,12.7,9.6,11.3,265,0,0,0,1,0,1,0,0,0,0
5.7,8,16.7,10.9,14.1,331,0,0,0,1,0,1,0,0,0,0
3.0,6,11.2,8.5,10.0,268,1,0,0,0,0,1,0,0,0,0
6.4,8,18.3,12.6,15.7,368,0,0,0,0,1,1,0,0,0,0
6.2,8,20.9,13.8,17.7,413,0,0,0,0,1,1,0,0,0,0
1.3,4,9.8,7.4,8.7,204,0,0,0,1,0,1,0,0,0,0
2.4,4,10.8,7.8,9.5,222,0,0,0,1,0,1,0,0,0,0
1.3,4,10.1,8.1,9.2,216,0,0,0,1,0,1,0,0,0,0
2.4,4,11.2,8.2,9.8,230,0,0,0,1,0,1,0,0,0,0
1.3,4,10.8,8.7,9.9,230,0,0,0,1,0,1,0,0,0,0
2.0,4,10.5,9.4,10.0,233,0,0,0,1,0,1,0,0,0,0
3.6,6,12.8,10.4,11.8,274,0,0,0,1,0,1,0,0,0,0
3.6,6,13.7,9.6,11.8,277,0,0,0,1,0,1,0,0,0,0
2.0,4,10.9,10.0,10.5,245,0,0,0,1,0,1,0,0,0,0
3.6,6,12.9,10.2,11.7,275,0,0,0,1,0,1,0,0,0,0
3.6,6,13.8,10.1,12.2,285,0,0,0,1,0,1,0,0,0,0
3.3,6,11.6,8.5,10.2,238,0,0,0,1,0,0,0,0,1,0
2.0,4,7.7,5.9,6.9,164,0,0,0,1,0,0,0,0,1,0
2.0,4,8.6,6.4,7.6,180,0,0,0,1,0,0,0,0,1,0
1.6,4,4.6,5.1,4.8,114,0,0,0,1,0,0,0,0,1,0
1.6,4,4.5,4.8,4.7,110,0,0,0,1,0,0,0,0,1,0
1.6,4,5.1,5.8,5.4,129,0,0,0,1,0,0,0,0,1,0
2.0,4,11.2,7.9,9.7,230,0,0,0,1,0,0,0,0,1,0
2.4,4,9.5,7.1,8.4,199,0,0,0,1,0,0,0,0,1,0
2.0,4,6.1,5.2,5.7,133,0,0,0,1,0,0,0,0,1,0
1.6,4,8.5,6.4,7.5,177,0,0,0,1,0,0,1,0,0,0
1.6,4,8.3,6.4,7.5,175,0,0,0,1,0,0,1,0,0,0
3.3,6,12.7,10.0,11.5,272,0,0,0,1,0,1,0,0,0,0
2.4,4,10.7,8.2,9.6,225,0,0,0,1,0,1,0,0,0,0
2.4,4,11.2,9.0,10.2,242,0,0,0,1,0,1,0,0,0,0
3.3,6,12.5,9.7,11.2,265,0,0,0,1,0,1,0,0,0,0
1.6,4,9.1,7.7,8.5,199,0,0,0,1,0,0,0,0,1,0
1.6,4,9.0,7.6,8.4,198,0,0,0,1,0,0,0,0,1,0
2.0,4,9.5,7.8,8.7,206,0,0,0,1,0,0,0,0,1,0
2.4,4,10.3,7.8,9.2,218,0,0,0,1,0,1,0,0,0,0
2.0,4,11.9,10.2,11.1,263,0,0,0,1,0,1,0,0,0,0
2.4,4,11.3,9.5,10.5,247,0,0,0,1,0,1,0,0,0,0
2.0,4,11.1,8.1,9.7,229,0,0,0,0,1,0,0,0,1,0
3.3,6,13.6,9.6,11.8,279,0,0,0,0,1,0,0,0,1,0
6.5,12,26.3,15.6,21.5,487,0,0,0,0,1,0,1,0,0,0
6.5,12,26.6,15.8,21.7,493,0,0,0,0,1,0,1,0,0,0
5.2,10,18.1,13.2,15.9,366,0,0,0,0,1,0,1,0,0,0
5.2,10,17.9,13.0,15.7,370,0,0,0,0,1,0,1,0,0,0
5.2,10,18.1,13.2,15.9,366,0,0,0,0,1,0,1,0,0,0
5.2,10,17.9,13.0,15.7,370,0,0,0,0,1,0,1,0,0,0
5.2,10,17.9,13.0,15.7,370,0,0,0,0,1,0,1,0,0,0
5.2,10,17.9,13.0,15.7,370,0,0,0,0,1,0,1,0,0,0
4.0,8,19.2,14.1,16.9,384,0,0,0,0,1,1,0,0,0,0
3.0,6,14.8,11.4,13.3,311,0,0,0,0,1,1,0,0,0,0
3.0,6,11.3,9.2,10.4,279,1,0,0,0,0,1,0,0,0,0
2.0,4,11.4,9.3,10.5,246,0,0,0,0,1,1,0,0,0,0
3.0,6,14.1,10.3,12.4,291,0,0,0,0,1,1,0,0,0,0
3.0,6,10.7,8.3,9.6,256,1,0,0,0,0,1,0,0,0,0
5.0,8,14.4,11.3,13.0,305,0,0,0,0,1,1,0,0,0,0
5.0,8,17.9,12.7,15.5,365,0,0,0,0,1,1,0,0,0,0
3.0,6,14.1,10.3,12.4,291,0,0,0,0,1,1,0,0,0,0
3.0,6,10.7,8.3,9.6,256,1,0,0,0,0,1,0,0,0,0
5.0,8,14.1,10.7,12.6,294,0,0,0,0,1,1,0,0,0,0
2.0,4,10.9,8.0,9.6,225,0,0,0,0,1,1,0,0,0,0
2.0,4,11.2,8.2,9.8,231,0,0,0,0,1,1,0,0,0,0
2.0,4,9.2,7.8,8.5,229,1,0,0,0,0,1,0,0,0,0
2.0,4,11.7,9.2,10.6,248,0,0,0,0,1,1,0,0,0,0
3.0,6,13.0,10.0,11.6,273,0,0,0,0,1,1,0,0,0,0
2.5,4,5.5,5.2,5.3,124,0,0,0,1,0,0,0,0,1,0
3.5,6,10.6,7.2,9.1,211,0,0,0,1,0,0,0,0,1,0
3.5,6,10.9,7.5,9.4,219,0,0,0,1,0,0,0,0,1,0
3.5,6,12.3,9.1,10.9,254,0,0,0,0,1,0,0,0,1,0
5.0,8,14.9,9.7,12.5,293,0,0,0,0,1,0,1,0,0,0
4.6,8,16.0,12.9,14.6,341,0,0,0,0,1,1,0,0,0,0
2.0,4,11.0,7.6,9.5,220,0,0,0,0,1,0,1,0,0,0
3.5,6,12.3,9.1,10.9,254,0,0,0,0,1,0,1,0,0,0
3.5,6,12.3,9.1,10.9,254,0,0,0,0,1,0,1,0,0,0
5.0,8,15.1,9.5,12.6,294,0,0,0,0,1,0,1,0,0,0
3.5,6,9.0,7.1,8.1,189,0,0,0,0,1,0,1,0,0,0
3.4,6,13.1,8.7,11.1,261,0,0,0,0,1,0,0,0,1,0
3.5,6,10.3,7.7,9.1,214,0,0,0,0,1,0,0,0,1,0
5.7,8,18.2,12.8,15.8,371,0,0,0,0,1,1,0,0,0,0
2.0,4,10.7,8.5,9.7,226,0,0,0,0,1,1,0,0,0,0
2.0,4,10.8,8.9,9.9,232,0,0,0,0,1,1,0,0,0,0
2.5,4,7.2,7.9,7.5,176,0,0,0,1,0,1,0,0,0,0
3.5,6,13.1,9.8,11.2,262,0,0,0,0,1,0,1,0,0,0
3.5,6,13.1,9.8,11.2,262,0,0,0,0,1,0,1,0,0,0
5.0,8,15.2,9.5,12.6,289,0,0,0,0,1,0,1,0,0,0
3.5,6,12.2,9.0,10.8,252,0,0,0,1,0,1,0,0,0,0
3.5,6,13.1,9.4,11.1,268,0,0,0,1,0,1,0,0,0,0
3.5,6,7.5,8.4,7.9,185,0,0,0,0,1,1,0,0,0,0
3.5,6,8.1,8.4,8.1,190,0,0,0,0,1,1,0,0,0,0
2.0,4,8.0,6.3,7.2,168,0,0,0,1,0,0,0,0,1,0
2.0,4,5.5,5.7,5.6,130,0,0,0,1,0,0,1,0,0,0
2.0,4,5.7,6.2,6.0,140,0,0,0,1,0,0,1,0,0,0
2.7,6,14.0,9.4,12.0,281,0,0,0,1,0,0,0,0,1,0
3.0,6,14.5,9.8,12.3,289,0,0,0,1,0,0,0,0,1,0
3.7,6,14.3,9.7,12.2,287,0,0,0,1,0,0,0,0,1,0
2.0,4,12.3,9.3,11.0,257,0,0,0,1,0,1,0,0,0,0
2.0,4,12.2,9.3,10.9,256,0,0,0,1,0,1,0,0,0,0
2.3,4,13.1,9.5,11.5,270,0,0,0,1,0,1,0,0,0,0
3.5,6,15.7,11.2,13.7,322,0,0,0,1,0,1,0,0,0,0
3.7,6,14.7,10.3,12.7,297,0,0,0,1,0,0,0,1,0,0
2.0,4,12.1,8.4,10.4,245,0,0,0,1,0,0,0,0,1,0
3.0,6,14.0,9.2,11.8,278,0,0,0,1,0,0,0,0,1,0
2.0,4,5.7,6.2,5.9,139,0,0,0,1,0,0,0,0,1,0
2.0,4,12.0,9.6,10.7,250,0,0,0,1,0,1,0,0,0,0
2.7,6,12.6,9.2,11.0,259,0,0,0,1,0,1,0,0,0,0
3.5,6,15.0,11.4,13.4,314,0,0,0,1,0,1,0,0,0,0
3.0,6,14.1,9.8,12.2,286,0,0,0,0,1,0,0,0,1,0
3.0,6,14.7,9.9,12.6,295,0,0,0,0,1,0,0,0,1,0
3.0,6,14.7,9.9,12.6,295,0,0,0,0,1,0,0,0,1,0
4.7,8,17.8,11.6,15.0,354,0,0,0,0,1,0,1,0,0,0
3.0,6,15.9,11.1,13.7,324,0,0,0,0,1,1,0,0,0,0
3.0,6,16.1,11.4,14.0,330,0,0,0,0,1,1,0,0,0,0
3.8,8,17.9,12.9,15.3,360,0,0,0,0,1,1,0,0,0,0
3.8,8,17.9,12.9,15.3,360,0,0,0,0,1,1,0,0,0,0
3.0,6,15.1,10.3,12.8,299,0,0,0,0,1,0,0,0,1,0
3.0,6,15.0,10.3,12.8,301,0,0,0,0,1,0,0,0,1,0
3.8,8,16.0,10.8,13.7,321,0,0,0,0,1,0,0,0,1,0
2.0,4,8.3,6.9,7.7,179,0,0,0,1,0,0,1,0,0,0
2.0,4,8.8,7.0,8.0,186,0,0,0,1,0,0,1,0,0,0
2.0,4,8.6,7.4,8.1,189,0,0,0,1,0,0,1,0,0,0
2.0,4,9.7,7.7,8.8,206,0,0,0,1,0,1,0,0,0,0
2.5,4,9.7,7.8,8.8,206,0,0,0,1,0,1,0,0,0,0
2.5,4,9.3,7.6,8.5,201,0,0,0,1,0,1,0,0,0,0
2.5,4,10.2,8.2,9.3,217,0,0,0,1,0,1,0,0,0,0
2.5,4,9.8,7.9,9.0,208,0,0,0,1,0,1,0,0,0,0
2.5,4,10.8,8.7,9.8,230,0,0,0,1,0,1,0,0,0,0
2.2,4,8.9,7.9,8.4,227,1,0,0,0,0,1,0,0,0,0
2.5,4,10.6,8.4,9.6,225,0,0,0,1,0,1,0,0,0,0
2.5,4,11.6,9.1,10.5,244,0,0,0,1,0,1,0,0,0,0
2.0,4,8.4,6.6,7.6,178,0,0,0,1,0,0,1,0,0,0
2.0,4,8.7,6.4,7.7,180,0,0,0,1,0,0,1,0,0,0
2.5,4,8.8,6.4,7.7,181,0,0,0,1,0,0,1,0,0,0
2.5,4,8.8,6.6,7.8,183,0,0,0,1,0,0,1,0,0,0
2.5,4,9.2,7.0,8.2,192,0,0,0,1,0,0,1,0,0,0
2.0,4,8.6,6.7,7.7,181,0,0,0,1,0,0,0,0,1,0
2.0,4,8.7,6.6,7.8,181,0,0,0,1,0,0,0,0,1,0
2.5,4,9.0,6.8,8.0,187,0,0,0,1,0,0,0,0,1,0
2.5,4,9.2,6.6,8.1,189,0,0,0,1,0,0,0,0,1,0
2.5,4,9.8,7.4,8.7,204,0,0,0,1,0,0,0,0,1,0
2.5,4,9.1,6.7,8.0,187,0,0,0,1,0,0,0,0,1,0
2.5,4,10.0,7.5,8.9,208,0,0,0,1,0,0,0,0,1,0
2.0,4,9.0,6.6,7.9,186,0,0,0,0,1,0,1,0,0,0
2.0,4,9.0,7.0,8.1,189,0,0,0,0,1,0,1,0,0,0
2.0,4,9.7,6.8,8.4,195,0,0,0,0,1,0,1,0,0,0
2.0,4,9.6,7.1,8.5,199,0,0,0,0,1,0,1,0,0,0
2.0,4,9.4,6.8,8.3,192,0,0,0,0,1,0,0,0,1,0
2.0,4,9.9,7.0,8.6,201,0,0,0,0,1,0,0,0,1,0
3.0,6,12.4,8.7,10.7,253,0,0,0,0,1,0,1,0,0,0
3.0,6,12.7,9.2,11.2,263,0,0,0,0,1,0,1,0,0,0
3.0,6,12.9,8.8,11.1,255,0,0,0,0,1,0,1,0,0,0
3.0,6,12.4,8.9,10.8,255,0,0,0,0,1,0,0,0,1,0
4.0,8,13.2,8.7,11.2,263,0,0,0,0,1,0,1,0,0,0
4.0,8,13.2,8.7,11.2,263,0,0,0,0,1,0,1,0,0,0
4.0,8,13.9,9.7,12.0,282,0,0,0,0,1,0,1,0,0,0
4.0,8,13.9,9.2,11.8,277,0,0,0,0,1,0,1,0,0,0
2.0,4,10.3,7.9,9.2,217,0,0,0,0,1,0,1,0,0,0
3.0,6,12.4,8.7,10.7,235,0,0,0,0,1,0,1,0,0,0
3.0,6,11.2,8.3,9.9,232,0,0,0,0,1,0,0,0,1,0
3.0,6,12.5,9.0,10.9,245,0,0,0,0,1,0,1,0,0,0
3.0,6,12.3,8.5,10.6,237,0,0,0,0,1,0,1,0,0,0
3.0,6,11.5,8.6,10.2,239,0,0,0,0,1,0,0,0,1,0
4.0,8,16.0,10.5,13.5,318,0,0,0,0,1,0,0,0,1,0
4.0,8,14.6,10.4,12.7,299,0,0,0,0,1,0,0,0,1,0
4.0,8,18.1,15.6,17.0,396,0,0,0,0,1,1,0,0,0,0
2.0,4,10.7,8.3,9.6,225,0,0,0,0,1,0,0,0,1,0
3.0,6,12.5,9.6,11.2,262,0,0,0,0,1,1,0,0,0,0
3.0,6,12.6,9.7,11.3,265,0,0,0,0,1,1,0,0,0,0
4.0,8,15.0,10.9,13.2,309,0,0,0,0,1,1,0,0,0,0
4.0,8,15.0,10.9,13.2,309,0,0,0,0,1,1,0,0,0,0
3.0,6,14.0,10.6,12.4,292,0,0,0,0,1,1,0,0,0,0
3.0,6,14.1,10.9,12.6,297,0,0,0,0,1,1,0,0,0,0
4.7,8,17.7,13.4,15.8,370,0,0,0,0,1,1,0,0,0,0
4.7,8,17.2,12.8,15.2,357,0,0,0,0,1,1,0,0,0,0
4.7,8,17.8,13.2,15.7,370,0,0,0,0,1,1,0,0,0,0
3.0,6,12.4,9.8,11.2,264,0,0,0,0,1,0,1,0,0,0
4.0,8,15.5,11.5,13.7,323,0,0,0,0,1,0,1,0,0,0
4.0,8,15.6,11.5,13.7,324,0,0,0,0,1,0,1,0,0,0
4.0,8,15.3,11.4,13.5,315,0,0,0,0,1,0,1,0,0,0
4.0,8,15.2,11.4,13.5,315,0,0,0,0,1,0,1,0,0,0
4.0,8,15.9,11.8,14.0,327,0,0,0,0,1,0,1,0,0,0
4.0,8,14.1,8.9,11.8,275,0,0,0,0,1,0,0,0,1,0
4.0,8,15.8,9.8,13.1,306,0,0,0,0,1,0,1,0,0,0
4.0,8,14.0,8.7,11.6,271,0,0,0,0,1,0,1,0,0,0
6.0,12,18.6,10.9,15.1,356,0,0,0,0,1,0,0,0,1,0
6.0,12,17.1,11.0,14.3,337,0,0,0,0,1,0,1,0,0,0
6.0,12,17.6,11.0,14.6,343,0,0,0,0,1,0,1,0,0,0
5.5,8,15.3,10.2,13.0,303,0,0,0,0,1,0,1,0,0,0
3.0,6,11.8,8.2,10.2,238,0,0,0,0,1,0,1,0,0,0
2.0,4,9.8,6.8,8.4,196,0,0,0,0,1,0,0,0,1,0
2.0,4,10.3,7.8,9.1,215,0,0,0,0,1,0,0,0,1,0
2.0,4,11.0,7.3,9.4,219,0,0,0,0,1,0,1,0,0,0
2.0,4,11.3,8.1,9.9,231,0,0,0,0,1,0,1,0,0,0
2.0,4,10.9,7.7,9.5,221,0,0,0,0,1,0,1,0,0,0
2.0,4,10.9,7.7,9.5,221,0,0,0,0,1,0,0,0,1,0
2.0,4,9.6,6.6,8.2,193,0,0,0,0,1,0,1,0,0,0
2.0,4,9.9,7.3,8.7,204,0,0,0,0,1,0,1,0,0,0
3.0,6,11.3,7.9,9.8,213,0,0,0,0,1,0,1,0,0,0
2.0,4,11.0,8.1,9.7,228,0,0,0,0,1,0,0,0,1,0
3.0,6,11.8,8.5,10.3,244,0,0,0,0,1,0,0,0,1,0
3.0,6,12.7,10.1,11.6,271,0,0,0,0,1,0,1,0,0,0
3.0,6,12.5,9.1,11.0,257,0,0,0,0,1,0,1,0,0,0
3.0,6,12.3,8.9,10.8,254,0,0,0,0,1,0,0,0,1,0
4.0,8,18.0,14.1,16.3,378,0,0,0,0,1,1,0,0,0,0
2.0,4,10.1,7.6,9.0,209,0,0,0,0,1,1,0,0,0,0
2.0,4,11.0,8.7,10.0,234,0,0,0,0,1,1,0,0,0,0
2.0,4,10.8,9.0,10.0,234,0,0,0,0,1,1,0,0,0,0
3.0,6,13.5,10.3,12.1,282,0,0,0,0,1,1,0,0,0,0
3.0,6,14.9,11.2,13.2,312,0,0,0,0,1,1,0,0,0,0
4.7,8,17.2,12.6,15.1,355,0,0,0,0,1,1,0,0,0,0
4.0,8,14.4,9.5,12.2,286,0,0,0,0,1,0,0,0,1,0
6.0,12,18.4,11.1,15.1,355,0,0,0,0,1,0,0,0,1,0
2.0,4,11.5,9.8,10.7,251,0,0,0,0,1,0,0,1,0,0
2.0,4,11.3,9.6,10.5,248,0,0,0,0,1,0,0,1,0,0
2.0,4,12.3,10.3,11.4,268,0,0,0,0,1,0,0,1,0,0
3.0,6,12.8,8.5,10.8,253,0,0,0,0,1,0,0,0,1,0
4.0,8,13.8,9.2,11.7,275,0,0,0,0,1,0,1,0,0,0
4.0,8,13.5,8.6,11.3,265,0,0,0,0,1,0,0,0,1,0
4.0,8,13.5,8.6,11.3,265,0,0,0,0,1,0,0,0,1,0
3.0,6,11.8,8.5,10.3,241,0,0,0,0,1,0,1,0,0,0
4.7,8,13.5,9.3,11.6,270,0,0,0,0,1,0,1,0,0,0
2.0,4,10.0,7.3,8.8,205,0,0,0,0,1,0,1,0,0,0
1.5,3,8.8,6.8,7.9,184,0,0,0,0,1,0,1,0,0,0
1.5,3,8.5,6.2,7.5,175,0,0,0,0,1,0,1,0,0,0
1.5,3,8.8,6.8,7.9,184,0,0,0,0,1,0,1,0,0,0
1.5,3,8.4,6.3,7.5,175,0,0,0,0,1,0,1,0,0,0
1.5,3,10.2,7.6,9.0,212,0,0,0,0,1,0,0,0,1,0
1.5,3,10.5,7.4,9.1,214,0,0,0,0,1,0,0,0,1,0
1.5,3,8.8,6.8,7.9,184,0,0,0,0,1,0,1,0,0,0
1.5,3,8.4,6.3,7.5,175,0,0,0,0,1,0,1,0,0,0
